I 21
U 4
K 25897
B 1e+06
94 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 783507.98 RB
95 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 284672.59 VTQACDIEFGHPLMNO
96 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 387357.54 MLTHGNFEIDCA
97 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 453369.56 TQACDIEFGHPLMNO
98 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 459324.57 MLHGNFICA
99 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 507813.22 TPOQNMEA
100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 549141.41 RPOQNE
101 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 589880.07 POQNE
102 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 544430.93 OMLHPGQNFEICA
103 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 556258.10 POQNM
104 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 580771.58 OQNM
105 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 628225.13 N
106 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 568413.37 TON
107 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 759710.83 B
108 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 399324.48 ACUDIEFGHTLMNO
109 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 387745.85 UACIFQGHTPLMNO
110 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 456527.85 POQNM
111 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 467571.22 URPOB
112 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 604799.26 QPOE
113 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 752326.40 Q
114 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 673036.75 Q
115 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 581443.64 TPOQN
116 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 789141.51 QPB
117 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 639886.12 O
118 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 603691.87 T
119 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 911176.86 B
120 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 65517.70 OMLHPGQNFIDCA
121 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 199874.46 QACDIEFGHPLMNO
122 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 270659.17 QACDIEFGHPLMNO
123 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 271841.49 MLHGFEIDCA
124 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 453047.36 OMLHPGQNFIDCA
125 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 587404.12 OMLHPGQNFICA
126 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 521284.85 OMLHPGQNFEICA
127 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 525167.47 FCB
128 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 449338.64 OMLHPGQNFEICA
129 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 583695.40 OMLHPGQNFICA
130 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 654480.10 OMLHPGQNFICA
131 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 533132.84 ONMLPGHBICA
132 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 509890.31 OMLHPGQNFICA
133 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 545681.78 OMLPGQNFHBICA
134 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 577990.21 ONMB
135 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 581872.84 RB
136 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 171395.30 QACDIEFGHPLMNO
137 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 241667.86 QACDIEFGHPLMNO
138 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 304836.53 MLHGNFIDCA
139 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 308719.16 GFC
140 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 453107.94 OMLHPGQNFIDCA
141 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 523380.50 POQNM
142 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 451854.14 OMLHPGQNFICA
143 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 502959.21 SOMLHPGQNFICA
144 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 496508.43 MLHGICA
145 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 509950.89 POQNM
146 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 580223.45 SN
147 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 584388.34 R
148 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 71381.63 OQNMLHPGIDCA
149 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 205738.40 OQNMLHPGIDCA
150 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 276523.10 OMLPGIDCA
151 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 280405.72 LGICA
152 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 466831.81 OQNMLTHPGIDCA
153 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 489208.37 OQNMLHPGICA
154 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 529735.91 ONM
155 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 562940.24 T
156 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 455202.57 OQNMLHPGICA
157 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 486005.79 OUQNMLTHPGICA
158 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 496623.82 OQNMLHPGICA
159 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 500944.66 S
160 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 523674.76 TPOQNM
161 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 883443.29 SQ
162 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 603900.42 T
163 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 172386.51 OQNMLHPGIDCA
164 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 242659.07 OQNMLHPGICA
165 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 314141.37 UNMLTHGICA
166 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 313885.49 UGC
167 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 454331.26 POQNM
168 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 490122.73 SN
169 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 599120.31 B
170 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 452939.88 OUQNMLTHPGICA
171 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 470285.86 SN
172 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 708376.29 PO
173 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 624066.43 RB
174 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 292281.93 QACDIBHFGPLMNO
175 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 389009.27 OMLHPGQNFIDCA
176 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 497423.39 MLHPGQNFICA
177 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 463676.60 MLHGICA
178 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 507840.93 TACIFQGHPLMNOS
179 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 543632.40 POQNM
180 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 584159.93 POQN
181 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 540563.85 OMLHPGQNFICA
182 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 648767.61 POQNM
183 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 585123.61 POQNM
184 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 601115.53 TPOQN
185 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 803390.74 Q
186 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 843918.27 Q
187 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 684574.47 S
188 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 319125.02 VQACDIEFGHPLMNO
189 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 389397.58 MLHGNFICA
190 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 460879.88 PONMLCA
191 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 507901.51 SPOQN
192 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 684528.71 R
193 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 543079.36 POQNM
194 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 617024.37 RQPO
195 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 794959.27 RB
196 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 602865.80 P
197 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 780706.03 RB
198 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 739806.38 R
199 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 743689.00 R
200 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 298484.74 TACDIGHPLMQNOS
201 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 401169.69 ONMLTHGICA
202 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 461848.33 OUNMLTHGICA
203 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 507508.83 T
204 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 511967.67 SPOQN
205 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 730524.04 Q
206 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 556841.77 TPOQNM
207 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 651493.03 QPO
208 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 895785.05 POB
209 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 742719.77 POTB
210 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 399489.62 OUNMLTHPGICA
211 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 393524.32 TNM
212 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 541244.48 PO
213 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 547681.41 TR
214 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 512028.25 SQPO
215 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 761767.32 B
216 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 603805.13 SP
217 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 814491.56 RB
218 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 800027.19 B
219 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 851169.54 B
220 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13559.62 VQACDIEFGHPLMNO
221 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 194425.82 TACIEFQGHPLMNO
222 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 262891.96 VTQACUDIBHEFGPLRMNO
223 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 266392.85 TACUDIBHGPLRMQNO
224 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 453052.90 QACDIEFGHPLRMNO
225 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 483390.18 OMLHPGQNFEICA
226 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 521599.16 ROMLHPGNFIDCA
227 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 525173.01 TSROQNMPGC
228 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 449101.68 UACIEFQGHPLRMNO
229 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 461235.97 TACISEFQGHPLMNO
230 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 486131.19 SROMLHGQNFEIC
231 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 533584.74 TSUNMLPGIA
232 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 509895.85 QACDIEFGHPLRMNO
233 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 521723.03 TSOQNMPGC
234 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 758848.11 R
235 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 550046.17 TS
236 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 171508.46 QACDIEFGHPLMNO
237 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 236167.69 MLHPGQNFEICA
